row_id,article_id,claim_id,claim,binary_label_name,original_verdict,normalised_rating,organisation,date_published,financial_matches,finance_term_count,word_count,url,finance_relevant,label_valid,standalone_claim,audit_notes,verdict,claim_normalised,pure_binary_label,financial_matches_list,financial_match_set
80597,86576,77881,Video shows Trump promising to pause student loan payments and cancel payroll tax if reelected in 2024.,misleading,false,false,PolitiFact,2024-01-04T00:00:00,"['tax', 'loan']",2,17,https://www.politifact.com/factchecks/2024/jan/04/instagram-posts/trump-has-not-promised-to-defer-student-loans-if-r/,,,,,false,video shows trump promising to pause student loan payments and cancel payroll tax if reelected in 2024,misleading,"['tax', 'loan']","{'loan', 'tax'}"
80674,86515,77954,An 1871 law made the United States government a for-profit corporation.,misleading,pants-fire,false,PolitiFact,2024-02-12T00:00:00,['company_finance'],1,11,https://www.politifact.com/factchecks/2024/feb/12/tiktok-posts/an-1871-law-did-not-make-the-united-states-governm/,,,,,pants-fire,an 1871 law made the united states government a for profit corporation,misleading,['company_finance'],{'company_finance'}
80747,86935,78025,Only immigrants in the country illegally are eligible for an interest-free California housing loan program.,misleading,false,false,PolitiFact,2024-03-15T00:00:00,['loan'],1,15,https://www.politifact.com/factchecks/2024/mar/15/instagram-posts/a-california-loan-program-for-first-time-homebuyer/,,,,,false,only immigrants in the country illegally are eligible for an interest free california housing loan program,misleading,['loan'],{'loan'}
80771,86976,78047,"""Biden signs an executive order to terminate Social Security, SSI, bans side hustle.""",misleading,pants-fire,false,PolitiFact,2024-03-27T00:00:00,['pension'],1,13,https://www.politifact.com/factchecks/2024/mar/27/facebook-posts/no-biden-has-not-signed-order-to-end-social-securi/,,,,,pants-fire,biden signs an executive order to terminate social security ssi bans side hustle,misleading,['pension'],{'pension'}
80808,86204,78081,"A Social Security Administration database shows ""how many people each of the 43 states are registering to vote who DO NOT HAVE IDs.""",misleading,false,false,PolitiFact,2024-04-11T00:00:00,['pension'],1,23,https://www.politifact.com/factchecks/2024/apr/11/facebook-posts/social-security-administration-data-doesnt-show-nu/,,,,,false,a social security administration database shows how many people each of the 43 states are registering to vote who do not have ids,misleading,['pension'],{'pension'}
80885,87056,78148,"Inflation ""was 9% when I came to office.""",misleading,false,false,PolitiFact,2024-05-15T00:00:00,['inflation'],1,8,https://www.politifact.com/factchecks/2024/may/15/joe-biden/joe-biden-wrong-that-he-inherited-9-inflatio/,,,,,false,inflation was 9 when i came to office,misleading,['inflation'],{'inflation'}
81044,86772,78285,"Vice President Kamala Harris is ""calling for an end to the child tax credit.""",misleading,pants-fire,false,PolitiFact,2024-07-30T00:00:00,['tax'],1,14,https://www.politifact.com/factchecks/2024/jul/30/jd-vance/kamala-harris-has-worked-to-expand-the-child-tax-c/,,,,,pants-fire,vice president kamala harris is calling for an end to the child tax credit,misleading,['tax'],{'tax'}
81080,86317,78320,Kamala Harris voted in favor of passing a law in 2022 to tax tips.,misleading,false,false,PolitiFact,2024-08-15T00:00:00,['tax'],1,14,https://www.politifact.com/factchecks/2024/aug/15/instagram-posts/no-kamala-harris-didnt-vote-in-2022-for-a-law-that/,,,,,false,kamala harris voted in favor of passing a law in 2022 to tax tips,misleading,['tax'],{'tax'}
81111,86376,78349,"Ruben Gallego wants to ""cut your Social Security.""",misleading,false,false,PolitiFact,2024-08-29T00:00:00,['pension'],1,8,https://www.politifact.com/factchecks/2024/aug/29/kari-lake/arizona-senate-candidate-ruben-gallego-has-not-adv/,,,,,false,ruben gallego wants to cut your social security,misleading,['pension'],{'pension'}
81158,87519,78388,"""ABC lost $27M in ad revenue after advertisers pulled ads from the network after the way they hosted the debate"" on Sept. 10.",misleading,pants-fire,false,PolitiFact,2024-09-15T00:00:00,['company_finance'],1,23,https://www.politifact.com/factchecks/2024/sep/15/threads-posts/claim-that-abc-lost-27-million-in-ad-revenue-after/,,,,,pants-fire,abc lost 27m in ad revenue after advertisers pulled ads from the network after the way they hosted the debate on sept 10,misleading,['company_finance'],{'company_finance'}
81164,87527,78393,"The Inflation Reduction Act' increased inflation and drove prices sky high!""",misleading,false,false,PolitiFact,2024-09-17T00:00:00,['inflation'],1,11,https://www.politifact.com/factchecks/2024/sep/17/tim-sheehy/montana-senate-candidate-tim-sheehy-wrongly-blames/,,,,,false,the inflation reduction act increased inflation and drove prices sky high,misleading,['inflation'],{'inflation'}
81178,87563,78405,"""If you make less than $100,000, Trump is about to raise your taxes. Currently, you're taxed at 10% and then 12%. He would raise that to a flat rate of 15%.""",misleading,false,false,PolitiFact,2024-09-20T00:00:00,['tax'],1,31,https://www.politifact.com/factchecks/2024/sep/20/wisco-project/trump-has-not-said-hell-raise-taxes-on-people-maki/,,,,,false,if you make less than 100 000 trump is about to raise your taxes currently you re taxed at 10 and then 12 he would raise that to a flat rate of 15,misleading,['tax'],{'tax'}
81197,87583,78423,"Jon Tester ""supported slashing Social Security benefits""",misleading,false,false,PolitiFact,2024-09-25T00:00:00,['pension'],1,7,https://www.politifact.com/factchecks/2024/sep/25/tim-sheehy/tim-sheehy-wrong-that-jon-tester-backs-slashing-so/,,,,,false,jon tester supported slashing social security benefits,misleading,['pension'],{'pension'}
81279,87390,78496,"Vice President Kamala Harris ""wants struggling seniors to pay more Social Security taxes while she gives Medicare and Social Security to illegals.""",misleading,false,false,PolitiFact,2024-10-23T00:00:00,"['tax', 'pension']",2,22,https://www.politifact.com/factchecks/2024/oct/23/donald-trump/donald-trump-ad-distorts-kamala-harris-stance-on-s/,,,,,false,vice president kamala harris wants struggling seniors to pay more social security taxes while she gives medicare and social security to illegals,misleading,"['tax', 'pension']","{'pension', 'tax'}"
81454,86441,78644,"""After meeting with Elon Musk, Republican leader Sen. John Thune announces plans to cut Social Security.""",misleading,false,false,PolitiFact,2024-12-13T00:00:00,['pension'],1,16,https://www.politifact.com/factchecks/2024/dec/13/instagram-posts/social-media-post-mischaracterizes-sen-john-thunes/,,,,,false,after meeting with elon musk republican leader sen john thune announces plans to cut social security,misleading,['pension'],{'pension'}
81536,43078,78721,Social pensions for Senior citizens have been enacted into law.,misleading,false,false,PressOnePH,2024-11-15T01:01:13,['pension'],1,10,https://pressone.ph/fact-check-social-pension-for-senior-citizens-not-yet-law/,,,,,false,social pensions for senior citizens have been enacted into law,misleading,['pension'],{'pension'}
81558,42955,78743,"The social welfare department is offering unemployment assistance of P7,000",misleading,false,false,PressOnePH,2024-09-30T05:15:55,['employment'],1,10,https://pressone.ph/fact-check-fake-online-registration-for-unemployment-financial-assistance-circulates-online/,,,,,false,the social welfare department is offering unemployment assistance of p7 000,misleading,['employment'],{'employment'}
81586,43059,78769,"President Marcos Jr.'s travel budget is for 'outing, party, concert'",misleading,false,false,PressOnePH,2024-08-26T11:49:00,['budget'],1,10,https://pressone.ph/fact-check-presidents-official-travel-budget-not-for-leisure-entertainment/,,,,,false,president marcos jr s travel budget is for outing party concert,misleading,['budget'],{'budget'}
81626,42931,78807,"The Department of Employment-National Labor Relations Commission has opened a scholarship application and offered students a P30,000 allowance.",misleading,false,false,PressOnePH,2024-03-04T09:27:18,['employment'],1,18,https://pressone.ph/fact-check-dole-nlrc-not-offering-scholarship-allowances/,,,,,false,the department of employment national labor relations commission has opened a scholarship application and offered students a p30 000 allowance,misleading,['employment'],{'employment'}
81632,43107,78813,The US economy is declining.,misleading,false,false,PressOnePH,2024-02-29T15:55:55,['macroeconomy'],1,5,https://pressone.ph/fact-check-us-economy-is-not-declining/,,,,,false,the us economy is declining,misleading,['macroeconomy'],{'macroeconomy'}
81668,42997,78848,Facebook reel falsely claims Maharlika Investment Fund will end country's multi-billion dollar debt and cease future loans,misleading,false,false,PressOnePH,2023-10-30T06:42:35,"['debt', 'loan']",2,17,https://pressone.ph/fact-check-maharlika-investment-fund-not-meant-to-erase-national-debt/,,,,,false,facebook reel falsely claims maharlika investment fund will end country s multi billion dollar debt and cease future loans,misleading,"['debt', 'loan']","{'loan', 'debt'}"
81684,43139,78864,Marcos account at World Bank was released after meeting between President Ferdinand Marcos Jr. and World Bank Group President Ajay Banga,misleading,false,false,PressOnePH,2023-09-14T10:41:09,['banking'],1,21,https://pressone.ph/youtube-channel-falsely-claims-marcos-account-at-world-bank-released-after-meeting-between-marcos-and-bank-head/,,,,,false,marcos account at world bank was released after meeting between president ferdinand marcos jr and world bank group president ajay banga,misleading,['banking'],{'banking'}
81699,43002,78879,President Ferdinand Marcos Jr. met with World Bank officials to withdraw the interest earned by his late father's gold stash.,misleading,false,false,PressOnePH,2023-06-27T11:53:23,['banking'],1,20,https://pressone.ph/fact-check-marcos-did-not-meet-with-world-bank-officials-to-withdraw-interest-on-alleged-gold-reserves/,,,,,false,president ferdinand marcos jr met with world bank officials to withdraw the interest earned by his late father s gold stash,misleading,['banking'],{'banking'}
81701,43040,78881,The Philippines will be the No. 1 fastest-growing economy in Asia this year according to International Monetary Fund projections.,misleading,false,false,PressOnePH,2023-04-21T11:20:23,['macroeconomy'],1,19,https://pressone.ph/fact-check-ph-not-fastest-growing-economy-in-asia-according-to-imf-report/,,,,,false,the philippines will be the no 1 fastest growing economy in asia this year according to international monetary fund projections,misleading,['macroeconomy'],{'macroeconomy'}
81719,43015,78899,The Marcos family was not given the chance to argue its side regarding their estate tax case,misleading,false,false,PressOnePH,2022-09-16T09:14:32,['tax'],1,17,https://pressone.ph/fact-check-marcoses-not-given-the-chance-to-argue-their-side-in-estate-tax-case/,,,,,false,the marcos family was not given the chance to argue its side regarding their estate tax case,misleading,['tax'],{'tax'}
82219,43818,79391,ADHD is a fake disease invented by Big Pharma to drug children for profit,misleading,inaccurate,false,Science Feedback,2019-09-17T20:57:50,['company_finance'],1,14,https://science.feedback.org/review/natural-news-article-inaccurately-claims-adhd-is-a-fake-disease-invented-for-profit-vicki-batts/,,,,,inaccurate,adhd is a fake disease invented by big pharma to drug children for profit,misleading,['company_finance'],{'company_finance'}
82265,43442,1925,"""World Bank website shows COVID-19 testing kits purchased by countries in 2017 and in 2018""",misleading,inaccurate,false,Science Feedback,2020-09-08T17:26:24,['banking'],1,15,https://science.feedback.org/review/covid-19-test-kits-were-not-purchased-in-2017-and-2018-claim-is-based-on-mislabeled-data/,,,,,inaccurate,world bank website shows covid 19 testing kits purchased by countries in 2017 and in 2018,misleading,['banking'],{'banking'}
82803,43486,79920,"COVID-19 vaccines caused ""26.6 million Injuries"" and ""1.36 million Disabilities"" in 2022 and cost the economy billions of dollars.",misleading,incorrect,false,Science Feedback,2023-04-13T07:58:51,['macroeconomy'],1,19,https://science.feedback.org/review/covid19-vaccines-didnt-cause-injuries-disabilities-cost-economy-billions-dollars-vaccines-benefited-economy/,,,,,incorrect,covid 19 vaccines caused 26 6 million injuries and 1 36 million disabilities in 2022 and cost the economy billions of dollars,misleading,['macroeconomy'],{'macroeconomy'}
82965,43406,80059,Doctors murdered to protect Big Pharma profits and silence holistic health practitioners,misleading,inaccurate,false,Science Feedback,2023-08-23T09:00:38,['company_finance'],1,12,https://science.feedback.org/review/conspiracy-theory-deaths-alternative-medicine-practitioners-ignores-evidence-misrepresents-certain-doctors/,,,,,inaccurate,doctors murdered to protect big pharma profits and silence holistic health practitioners,misleading,['company_finance'],{'company_finance'}
