row_id,article_id,claim_id,claim,binary_label_name,original_verdict,normalised_rating,organisation,date_published,financial_matches,finance_term_count,word_count,url,finance_relevant,label_valid,standalone_claim,audit_notes
96149,105775,92752,President-elect Donald Trump has said he plans to cut Social Security benefits.,misleading,false,false,Snopes,2016-12-10T19:16:31,['pension'],1,12,https://www.snopes.com/fact-check/trump-social-security/,,,,
96255,103814,92858,"A phone number posted on a ""consumer watchdog"" site belongs to a college loan servicer.",misleading,false,false,Snopes,2016-11-22T08:37:15,['loan'],1,15,https://www.snopes.com/fact-check/student-loan-forgiveness-scam/,,,,
96430,89370,93033,"Vice President Joe Biden said in a speech that ""lazy American women"" brought about the downfall of the economy because they ""sit around on their behinds, doing nothing.""",misleading,false,false,Snopes,2016-10-27T12:07:56,['macroeconomy'],1,28,https://www.snopes.com/fact-check/biden-blames-lazy-american-women/,,,,
96450,91355,93053,The Clinton Foundation suddenly transferred $1.8 billion to a bank in Qatar.,misleading,false,false,Snopes,2016-10-24T12:48:59,['banking'],1,12,https://www.snopes.com/fact-check/clinton-moves-billions-to-qatar/,,,,
96502,98437,93103,"Marian Robinson, First Lady Michelle Obama's mother, will receive a lifetime pension of $160,000 per year from the U.S. government.",misleading,false,false,Snopes,2016-10-18T08:19:08,['pension'],1,20,https://www.snopes.com/fact-check/marian-robinson-pension/,,,,
96508,105714,93109,"Donald Trump said he would not accept the $400,000 annual president's salary if elected.",genuine,true,true,Snopes,2016-10-18T16:24:49,['employment'],1,14,https://www.snopes.com/fact-check/trump-refuse-salary/,,,,
96541,105158,93141,WNBC received documents proving Donald Trump paid $40 million in federal income tax in 2013.,misleading,false,false,Snopes,2016-10-12T06:53:10,"['tax', 'income']",2,15,https://www.snopes.com/fact-check/trump-2013-taxes-leaked/,,,,
96618,95651,93218,"Of the $1,042,000 in charitable donations Hillary Clinton deducted on her 2015 tax return, $1 million went into her own pocket via donations to the Clinton Foundation.",misleading,false,false,Snopes,2016-10-01T14:00:12,['tax'],1,27,https://www.snopes.com/fact-check/hillary-clinton-donations-clinton-foundation/,,,,
96626,105824,93226,"Donald Trump proclaimed during the first presidential debate of 2016 that not paying federal taxes made him ""smart.""",genuine,true,true,Snopes,2016-09-28T12:06:27,['tax'],1,18,https://www.snopes.com/fact-check/trump-taxes-smart/,,,,
96676,107037,93275,The state of Wisconsin banned all FoodShare/EBT programs through 2019 due to budgetary concerns.,misleading,false,false,Snopes,2016-09-23T17:18:43,['budget'],1,14,https://www.snopes.com/fact-check/wi-to-eliminate-food-assistance/,,,,
96684,100355,93282,President Obama has raised the Social Security retirement age to 73 in order to help refugees.,misleading,false,false,Snopes,2016-09-19T11:10:37,['pension'],1,16,https://www.snopes.com/fact-check/obama-retirement-age-73/,,,,
96814,89706,93412,Bill Maher and Michael Moore sneaked onto Donald Trump's plane and stole his tax returns.,misleading,false,false,Snopes,2016-08-31T14:15:36,['tax'],1,15,https://www.snopes.com/fact-check/bill-maher-and-michael-moore-snatched-donald-trumps-tax-returns/,,,,
96818,106333,93416,Usain Bolt donated his entire $20 million earnings from the Olympic Games to his Jamaican high school.,misleading,false,false,Snopes,2016-08-26T14:35:24,['company_finance'],1,17,https://www.snopes.com/fact-check/usain-bolt-donates-earnings/,,,,
96940,105340,93532,Donald Trump won't release his tax returns because they reveal that he has donated millions of dollars to the North American Man/Boy Love Association.,misleading,false,false,Snopes,2016-08-09T17:12:10,['tax'],1,24,https://www.snopes.com/fact-check/trump-did-not-donate-to-nambla/,,,,
96961,96870,93553,President John F. Kennedy donated his entire presidential salary to charity.,genuine,true,true,Snopes,2016-08-05T08:35:48,['employment'],1,11,https://www.snopes.com/fact-check/jfk-presidential-salary/,,,,
97115,98254,93705,"Sharonda Banks, 28, of Newark, New Jersey died after a maggot-infested weave was sewn into her scalp.",misleading,false,false,Snopes,2016-07-12T00:00:00,['banking'],1,17,https://www.snopes.com/fact-check/maggot-infested-weave/,,,,
97307,93027,93895,Donald Trump's tax returns were posted online after the IRS database was hacked.,misleading,false,false,Snopes,2016-05-28T18:48:31,['tax'],1,13,https://www.snopes.com/fact-check/donald-trump-tax-return-hack/,,,,
97555,89266,94139,Bernie Sanders wants to tax churches at a rate of 90 percent.,misleading,false,false,Snopes,2016-04-01T15:13:09,['tax'],1,12,https://www.snopes.com/fact-check/bernie-sanders-plans-to-tax-churches/,,,,
97661,91241,94242,The Supreme Court revoked the Church of Scientology's tax-exempt status in March 2016.,misleading,false,false,Snopes,2016-03-11T15:55:53,['tax'],1,13,https://www.snopes.com/fact-check/church-scientology-tax-exempt/,,,,
97687,100822,94268,Billionaire Vijay Mallya found cheap parking in New York by using his expensive car as collateral for a loan.,misleading,false,false,Snopes,2016-03-04T21:36:28,['loan'],1,19,https://www.snopes.com/fact-check/parking-vijay-mallya-joke/,,,,
97737,100781,94317,"Papa John's CEO John Schnatter said that he has no obligation to share ""excessive profits"" with his employees.",misleading,false,false,Snopes,2016-02-19T00:00:00,['company_finance'],1,18,https://www.snopes.com/fact-check/papa-johns-ceo-quote/,,,,
97834,96108,94412,"Iceland forgave the entire mortgage debt of its population, and a ""media blackout"" prevented Americans from learning about it.",misleading,false,false,Snopes,2016-02-04T09:37:28,"['debt', 'interest_mortgage']",2,19,https://www.snopes.com/fact-check/iceland-debt-forgiveness/,,,,
98049,93330,94621,"Mexican drug cartel leader Joaquin ""El Chapo"" Guzman has threatened to wage war against ISIS.",misleading,false,false,Snopes,2015-12-10T19:58:54,['employment'],1,15,https://www.snopes.com/fact-check/el-chapo-threatens-isis/,,,,
98136,100340,94707,"President Obama has issued an executive order granting a $2,350 dollar tax rebate to every American who filed a tax return for 2014",misleading,false,false,Snopes,2015-11-11T08:15:20,['tax'],1,23,https://www.snopes.com/fact-check/obama-orders-2350-dollar-tax-rebate-november/,,,,
98272,93212,94840,All Dunkin Donuts locations are closing after the company filed for bankruptcy.,misleading,false,false,Snopes,2015-09-14T00:00:00,['financial_distress'],1,12,https://www.snopes.com/fact-check/dunkin-donuts-bankruptcy-prank/,,,,
98286,91163,94854,Chris Christie said that teachers should make only minimum wage plus bonuses.,misleading,false,false,Snopes,2015-08-26T08:26:13,['employment'],1,12,https://www.snopes.com/fact-check/chris-christie-teacher-minimum-wage/,,,,
98473,89300,95034,Bette Davis landed her role in <I>What Ever Happened to Baby Jane?</I> through placing an ad in a Hollywood publication seeking employment as an actress.,misleading,false,false,Snopes,2015-04-22T18:40:00,['employment'],1,25,https://www.snopes.com/fact-check/bette-davis-ad/,,,,
98701,103305,95258,Hershey's has blocked imports of Cadbury chocolate manufactured in the UK and other British chocolates,genuine,mostly true,partially true,Snopes,2015-01-28T12:00:00,['trade'],1,15,https://www.snopes.com/fact-check/snit-kat/,,,,
98897,97595,95453,"Congress has eliminated the child tax credit, the earned income tax credit , and mortgage deductions from the tax code under pressure from lobby groups and the Koch brothers",misleading,false,false,Snopes,2014-11-13T20:16:44,"['tax', 'income', 'interest_mortgage']",3,29,https://www.snopes.com/fact-check/koch-druthers/,,,,
99031,104129,95586,The payment of federal tax refunds for 2014 will be delayed until October 2015,misleading,false,false,Snopes,2014-10-01T12:00:00,['tax'],1,14,https://www.snopes.com/fact-check/tax-defund/,,,,
99045,90943,95600,Chase Bank does not allow cash deposits made by non-account holders,genuine,true,true,Snopes,2014-09-20T12:00:00,['banking'],1,11,https://www.snopes.com/fact-check/chasing-money/,,,,
99081,106880,95635,A bevy of tax increases were quietly imposed upon Americans in January 2015 due to the Affordable Care Act.,misleading,false,false,Snopes,2014-08-26T18:18:26,['tax'],1,19,https://www.snopes.com/fact-check/what-happened-quietly-obamacare/,,,,
99094,95895,95648,Women in Germany face the loss of unemployment benefits if they decline to accept work in brothels,misleading,false,false,Snopes,2014-08-08T15:12:04,['employment'],1,17,https://www.snopes.com/fact-check/hot-jobs/,,,,
99104,103080,95658,Remains of a Viking ship were discovered on the banks of the Mississippi River near Memphis,misleading,false,false,Snopes,2014-08-17T12:00:00,['banking'],1,16,https://www.snopes.com/fact-check/ship-of-fools/,,,,
99144,106575,95697,Account describes entrepreneur Sam Walton's efforts to evade paying his employees minimum wage.,genuine,mostly true,partially true,Snopes,2014-06-09T00:00:00,['employment'],1,13,https://www.snopes.com/fact-check/wage-and-means/,,,,
99149,91988,95702,"President Obama has decreed that the phrase ""In God We Trust"" be removed from all U.S. currency.",misleading,false,false,Snopes,2014-06-17T12:00:00,['currency'],1,17,https://www.snopes.com/fact-check/currency-exchange-2/,,,,
99169,103349,95722,"President Eisenhower once observed that ""a few Texas oil millionaires"" wanted to ""abolish social security.""",genuine,true,true,Snopes,2014-05-14T12:43:00,['pension'],1,15,https://www.snopes.com/fact-check/social-insecurity/,,,,
99432,96393,95981,A review of IRS procedures found thousands of tax returns linked to the same addresses.,genuine,true,true,Snopes,2013-06-22T00:01:00,['tax'],1,15,https://www.snopes.com/fact-check/irs-sent-thousands-of-tax-refunds-same-addresses/,,,,
99464,95494,96013,Accused Fort Hood shooter Nidal Malik Hasan has continued to draw his salary while awaiting trial,genuine,true,true,Snopes,2013-05-21T12:00:00,['employment'],1,16,https://www.snopes.com/fact-check/hazard-pay/,,,,
99482,104141,96030,"Quotation reproduces Roman statesman Cicero's remarks about balancing the budget, reducing public debt, and curtailing foreign assistance.",misleading,false,false,Snopes,2013-05-08T18:12:36,"['budget', 'debt']",2,17,https://www.snopes.com/fact-check/taylor-made/,,,,
99661,106685,96206,A ship named HMS <i>Romney</i> was once used to help enforce import duties on the British North American colonies.,genuine,true,true,Snopes,2012-08-06T17:11:00,['trade'],1,19,https://www.snopes.com/fact-check/warship-hms-romney/,,,,
99686,94025,96231,Social Security retirement disbursements have recently been reclassified as 'federal benefit payments.',misleading,false,false,Snopes,2012-07-23T00:00:00,['pension'],1,12,https://www.snopes.com/fact-check/federal-benefit-payments/,,,,
99796,106993,96340,A 2011 chart compares changes in the U.S. national debt over the last several presidencies.,genuine,mostly true,partially true,Snopes,2012-01-23T12:00:00,['debt'],1,15,https://www.snopes.com/fact-check/who-increased-the-debt/,,,,
99851,95852,96393,"Warren Buffett quipped that he could end the deficit by passing ""a law that says anytime there is a deficit of more than 3% of GDP, all sitting members of Congress are ineligible for re-election.",genuine,true,true,Snopes,2011-10-23T19:04:24,"['deficit', 'macroeconomy']",2,35,https://www.snopes.com/fact-check/hometown-buffett/,,,,
99901,93879,96442,Barack Obama appropriated the Social Security number of a dead man born in 1890 and used it as his own.,misleading,false,false,Snopes,2011-06-13T00:00:00,['pension'],1,20,https://www.snopes.com/fact-check/false-obama-stole-his-social-security-number-from-paul-ludwig/,,,,
99959,91635,96499,All congressional staffers and family members are exempt from repaying their student loans.,misleading,false,false,Snopes,2011-01-03T00:00:00,['loan'],1,13,https://www.snopes.com/fact-check/congressional-staffers-family-members-exempt-repaying-student-loans/,,,,
100004,99119,96544,A misplaced comma once deprived the U.S. government of an estimated <NOBR>$1 million</NOBR> in revenues.,genuine,true,true,Snopes,2010-09-09T17:00:02,['company_finance'],1,15,https://www.snopes.com/fact-check/million-dollar-comma/,,,,
100020,104588,96560,The Obama administration is proposing a 1% tax on debit card usage and/or banking transactions,misleading,false,false,Snopes,2010-07-27T12:00:00,['tax'],1,15,https://www.snopes.com/fact-check/the-one-percent-solution/,,,,
100064,87763,96604,"Starting in 2011, all employees will have to pay taxes on the value of health insurance provided by their employers",misleading,false,false,Snopes,2010-05-25T12:00:00,['tax'],1,20,https://www.snopes.com/fact-check/2011-w-2-tax-forms-and-hr3590/,,,,
100067,96426,96607,Payment of U.S. federal income taxes is voluntary.,misleading,false,false,Snopes,2010-04-14T18:58:58,"['tax', 'income']",2,8,https://www.snopes.com/fact-check/is-income-tax-voluntary/,,,,
100215,91518,96755,"Congress will not allow Social Security recipients to get a COLA increase, while Obamacare raises the cost of Medicare premiums.",misleading,false,false,Snopes,2009-09-24T02:02:03,['pension'],1,20,https://www.snopes.com/fact-check/cola-increases/,,,,
100254,88903,96793,The Obama administration is selling blueprints for the B-2 Stealth Bomber to China in exchange for debt relief,misleading,false,false,Snopes,2009-07-28T23:03:32,['debt'],1,18,https://www.snopes.com/fact-check/b-2-plans-for-sale/,,,,
100255,101155,96794,Video clip shows police ignoring a getaway car full of bank robbers.,misleading,false,false,Snopes,2009-07-30T12:00:00,['banking'],1,12,https://www.snopes.com/fact-check/photo-bank/,,,,
