id,statement,binary_label,binary_label_name,label,label_name,split,original_split,matched_pair_id,broad_topic,subject,speaker,date,word_count,statement_normalised,matched_financial_subjects,matched_high_confidence_terms,matched_supporting_terms,financial_match_source
3268,Lake Erie supports nearly 10 percent of Ohio's jobs and generates $750 million in state and local taxes.,1,genuine,4,mostly_true,validation,valid,validation_pair_0042,taxation,environment;economy;federal budget;tourism,betty sutton,"March 3, 2011",18,lake erie supports nearly 10 percent of ohio s jobs and generates 750 million in state and local taxes,economy;federal budget,,job;tax,subject_and_supporting_text
6645,"Says during George W. Bush's administration ""we were losing millions of jobs per month,"" while under Barack Obama we have ""three years of gaining hundreds of thousands of jobs per month.",0,misleading,1,false,validation,valid,validation_pair_0084,labour_and_income,economy;history;jobs,michael moore,"November 2, 2012",31,says during george w bush s administration we were losing millions of jobs per month while under barack obama we have three years of gaining hundreds of thousands of jobs per month,economy;jobs,,job,subject_and_supporting_text
3340,"Says the Southwest Florida Water Management District has $850 million in reserves, enough money in savings to run without levying taxes for more than two years.",0,misleading,1,false,validation,valid,validation_pair_0056,taxation,water;taxes,j.d. alexander,"March 28, 2011",26,says the southwest florida water management district has 850 million in reserves enough money in savings to run without levying taxes for more than two years,taxes,,tax,subject_and_supporting_text
9431,"Austin has ""over 1,000 city employees that make six-figure salaries.",1,genuine,4,mostly_true,validation,valid,validation_pair_0090,public_finance,city budget;city government;corrections and updates;workers,jay wiley,"September 15, 2014",10,austin has over 1 000 city employees that make six figure salaries,workers,,salary,subject_and_supporting_text
15206,"In West Virginia, ""personal income tax collections (were) up 14% from 2017.",1,genuine,5,true,validation,valid,validation_pair_0030,taxation,state budget;taxes,david mckinley,"August 14, 2018",12,in west virginia personal income tax collections were up 14 from 2017,state budget;taxes,income_tax,income;tax,high_confidence_and_subject
19542,"Says Gov. Tony Evers' 2021-22 state budget ""increases taxes $1 billion +",1,genuine,4,mostly_true,validation,valid,validation_pair_0031,taxation,economy;state budget;taxes,rick gundrum,"March 29, 2021",12,says gov tony evers 2021 22 state budget increases taxes 1 billion,economy;state budget;taxes,state_budget,budget;tax,high_confidence_and_subject
1784,"Without representation, (the IRS) can increase taxes.",0,misleading,0,pants_on_fire,validation,valid,validation_pair_0021,taxation,health care;message machine 2010;taxes,rick barber,"June 13, 2010",7,without representation the irs can increase taxes,taxes,,tax,subject_and_supporting_text
14219,We enacted the biggest tax cuts and reforms in American history.,0,misleading,1,false,validation,valid,validation_pair_0035,taxation,taxes,donald trump,"January 30, 2018",11,we enacted the biggest tax cuts and reforms in american history,taxes,,tax,subject_and_supporting_text
9204,"Africa is spending ""the highest percentage of their GDP on education of any part of the world.",0,misleading,1,false,validation,valid,validation_pair_0102,public_finance,education;punditfact,michael bloomberg,"August 3, 2014",17,africa is spending the highest percentage of their gdp on education of any part of the world,,gdp,spending,high_confidence_text
3560,"The Bush tax cuts ""created about 8 million jobs over the first 10 years that they were in existence. We've lost about 5 million of those jobs during this recession.",0,misleading,1,false,validation,valid,validation_pair_0060,taxation,economy;history;jobs;taxes,john boehner,"May 10, 2011",30,the bush tax cuts created about 8 million jobs over the first 10 years that they were in existence we ve lost about 5 million of those jobs during this recession,economy;jobs;taxes,recession,job;tax,high_confidence_and_subject
6064,"Art Robinson says ""Social Security should be ended through attrition.",1,genuine,4,mostly_true,validation,valid,validation_pair_0001,social_welfare,social security,peter defazio,"July 30, 2012",10,art robinson says social security should be ended through attrition,social security,social_security,,high_confidence_and_subject
4633,The U.S. would gain revenue by cutting personal income tax rates in half and ending tax breaks.,1,genuine,5,true,validation,valid,validation_pair_0039,taxation,deficit;taxes,mark warner,"October 31, 2011",17,the u s would gain revenue by cutting personal income tax rates in half and ending tax breaks,deficit;taxes,income_tax,income;revenue;tax,high_confidence_and_subject
9119,Tourism and retirees are the dominant economic engines in our state.,1,genuine,4,mostly_true,validation,valid,validation_pair_0007,macroeconomy,economy;retirement;tourism,nan rich,"July 11, 2014",11,tourism and retirees are the dominant economic engines in our state,economy,,economic,subject_and_supporting_text
3124,The (Wisconsin) governor has proposed tax giveaways to corporations.,1,genuine,4,mostly_true,validation,valid,validation_pair_0021,taxation,corporations;pundits;this week - abc news;taxes,donna brazile,"February 20, 2011",9,the wisconsin governor has proposed tax giveaways to corporations,corporations;taxes,,tax,subject_and_supporting_text
4179,"Says that in 2009 ExxonMobil ""paid no federal income taxes, received a $156 million rebate.",0,misleading,1,false,validation,valid,validation_pair_0044,taxation,corporations;taxes,dennis kucinich,"August 6, 2011",15,says that in 2009 exxonmobil paid no federal income taxes received a 156 million rebate,corporations;taxes,income_tax,income;tax,high_confidence_and_subject
5185,The top 1 percent (of income earners) paid 36.7 percent (of the taxes). ... The top 50 percent pay 97.7 percent.,1,genuine,5,true,validation,valid,validation_pair_0050,taxation,income;taxes,jim renacci,"February 13, 2012",21,the top 1 percent of income earners paid 36 7 percent of the taxes the top 50 percent pay 97 7 percent,income;taxes,,income;tax,subject_and_supporting_text
6580,"Says Connie Mack's Penny Plan would cut ""over $200 billion out of Medicare, over $1 trillion out of Social Security. ... $3 trillion out of defense.",1,genuine,4,mostly_true,validation,valid,validation_pair_0004,public_finance,debates;federal budget;medicare;social security,bill nelson,"October 17, 2012",26,says connie mack s penny plan would cut over 200 billion out of medicare over 1 trillion out of social security 3 trillion out of defense,federal budget;social security,social_security,,high_confidence_and_subject
1418,"Due to ... tax cuts and lower (property) values, 2009 property taxes were almost $3 billion below 2007 property taxes.",1,genuine,5,true,validation,valid,validation_pair_0013,taxation,taxes,charlie crist,"March 2, 2010",20,due to tax cuts and lower property values 2009 property taxes were almost 3 billion below 2007 property taxes,taxes,property_tax,tax,high_confidence_and_subject
5855,"Says Clackamas County Measure 3-401 ""will hurt our county, cripple economic growth, and increase our taxes with excessive special elections.",0,misleading,1,false,validation,valid,validation_pair_0050,taxation,county budget;county government;elections;taxes,clackamas county democrats,"June 22, 2012",20,says clackamas county measure 3 401 will hurt our county cripple economic growth and increase our taxes with excessive special elections,taxes,economic_growth,economic;tax,high_confidence_and_subject
9148,"The state of New York is the ""worst in the nation in economic recovery.",0,misleading,1,false,validation,valid,validation_pair_0072,labour_and_income,economy;jobs;states,rob astorino,"July 25, 2014",14,the state of new york is the worst in the nation in economic recovery,economy;jobs,,economic,subject_and_supporting_text
11724,"We've already lost $500 million in economic impact"" from HB2 fallout in North Carolina.",0,misleading,1,false,validation,valid,validation_pair_0011,macroeconomy,economy;lgbtq;sexuality;states,chris sgro,"May 4, 2016",14,we ve already lost 500 million in economic impact from hb2 fallout in north carolina,economy,,economic,subject_and_supporting_text
235,McCain opposes repeal of the death tax.,1,genuine,4,mostly_true,validation,valid,validation_pair_0020,taxation,taxes,mitt romney,"December 28, 2007",7,mccain opposes repeal of the death tax,taxes,,tax,subject_and_supporting_text
6612,"Bill Clinton presided over ""the biggest expansion of the American economy since World War II.",1,genuine,4,mostly_true,validation,valid,validation_pair_0009,macroeconomy,economy,tim kaine,"October 18, 2012",15,bill clinton presided over the biggest expansion of the american economy since world war ii,economy,,economy,subject_and_supporting_text
4046,I cut more as a percentage out of government than any state in the country this past decade. And where is Michigan in terms of its economic growth? Cutting did not result in economic growth.,1,genuine,4,mostly_true,validation,valid,validation_pair_0111,public_finance,deficit;economy;states,jennifer granholm,"July 31, 2011",35,i cut more as a percentage out of government than any state in the country this past decade and where is michigan in terms of its economic growth cutting did not result in economic growth,deficit;economy,economic_growth,economic,high_confidence_and_subject
